movie_key,title,directors,stars,genre,runtime,grade,synopsis,violence_per,violence,nudity,word,alcohol
tt2322441,Fifty Shades of Grey,Sam Taylor-Johnson,Dakota Johnson Jamie Dornan Jennifer Ehle Eloise Mumford,Drama/ Romance/ Thriller,125,18,Literature student Anastasia Steele's life changes forever when she meets handsome/ yet tormented/ billionaire Christian Grey.,0.7945,3,3,1,drinking
tt2802144,Kingsman: Secret Agent,Matthew Vaughn,Colin Firth Taron Egerton Samuel L. Jackson Michael Caine,Action/ Adventure/ Comedy,129,18,A spy organisation recruits a promising street kid into the agency's training program/ while a global threat emerges from a twisted tech genius.,0.8211,3,3,4,drinking
tt7149730,The Silencing,Robin Pront,Nikolaj Coster-Waldau Caleb Ellsworth-Clark Josh Cruddas Annabelle Wallis,Action/ Crime/ Thriller,93,R,A reformed hunter living in isolation on a wildlife sanctuary becomes involved in a deadly game of cat and mouse when he and the local Sheriff set out to track a vicious killer who may have kidnapped his daughter years ago.,0.7426,3,0,1,drinking
tt8936646,Extraction,Sam Hargrave,Chris Hemsworth Bryon Lerum Ryder Lerum Rudhraksh Jaiswal,Action/ Thriller,116,18,Tyler Rake/ a fearless black market mercenary/ embarks on the most deadly extraction of his career when he's enlisted to rescue the kidnapped son of an imprisoned international crime lord.,0.8278,3,3,3,smoking and drinking
tt6856242,The King's Man,None,None,Action/ Adventure/ Comedy,,R,Director:Matthew Vaughn|     Stars:Ralph Fiennes/ Harris Dickinson/ Gemma Arterton/ Djimon Hounsou,0.5427,0,0,0,no alcohol or smoking
tt0118749,Boogie Nights,Paul Thomas Anderson,Mark Wahlberg Julianne Moore Burt Reynolds Luis Guzmán,Drama,155,(Banned),Back when sex was safe/ pleasure was a business and business was booming/ an idealistic porn producer aspires to elevate his craft to an art when he discovers a hot young talent.,0.8363,3,3,3,smoking and drinking
tt10944486,Chick Fight,Paul Leyden,Malin Akerman Bella Thorne Dulcé Sloan Kevin Connolly,Action/ Comedy/ Drama,97,R,When Anna Wyncomb is introduced to an underground/ all-female fight club in order to turn the mess of her life around/ she discovers she is much more personally connected to the history of the club than she could ever imagine.,0.5427,0,0,0,no alcohol or smoking
tt2872718,Nightcrawler,Dan Gilroy,Jake Gyllenhaal Rene Russo Bill Paxton Riz Ahmed,Crime/ Drama/ Thriller,117,18,When Louis Bloom/ a con man desperate for work/ muscles into the world of L.A. crime journalism/ he blurs the line between observer and participant to become the star of his own story.,0.8186,3,3,4,smoking and drinking
tt6803212,Don't Let Go,Jacob Estes,David Oyelowo Storm Reid Mykelti Williamson Alfred Molina,Drama/ Horror/ Mystery,103,15,After a man's family dies in what appears to be a murder/ he gets a phone call from one of the dead/ his niece. He's not sure if she's a ghost or if he's going mad/ but as it turns out/ he's not.,0.7842,3,0,1,drinking
tt1469304,Baywatch,Seth Gordon,Dwayne Johnson Zac Efron Alexandra Daddario Priyanka Chopra,Action/ Comedy/ Crime,116,18,Devoted lifeguard Mitch Buchannon butts heads with a brash new recruit/ as they uncover a criminal plot that threatens the future of the bay.,0.816,3,3,10,drinking
tt0166924,Mulholland Dr.,David Lynch,Naomi Watts Laura Harring Justin Theroux Jeanne Bates,Drama/ Mystery/ Thriller,147,18,After a car wreck on the winding Mulholland Drive renders a woman amnesiac/ she and a perky Hollywood-hopeful search for clues and answers across Los Angeles in a twisting venture beyond dreams and reality.,0.7961,1,3,0,smoking and drinking
tt7984766,The King,David Michôd,Tom Glynn-Carney Gábor Czap Tom Fisher Edward Ashley,Biography/ Drama/ History,140,18,Hal/ wayward prince and heir to the English throne/ is crowned King Henry V after his tyrannical father dies. Now the young king must navigate palace politics/ the war his father left behind/ and the emotional strings of his past life.,0.7903,3,3,0,drinking
tt0116282,Fargo,Joel Coen Ethan Coen,William H. Macy Frances McDormand Steve Buscemi Peter Stormare,Crime/ Drama/ Thriller,98,18,Jerry Lundegaard's inept crime falls apart due to his and his henchmen's bungling and the persistent police work of the quite pregnant Marge Gunderson.,0.8268,3,3,7,smoking and drinking
tt0118715,The Big Lebowski,Joel Coen Ethan Coen,Jeff Bridges John Goodman Julianne Moore Steve Buscemi,Comedy/ Crime/ Sport,117,18,"Jeff ""The Dude"" Lebowski/ mistaken for a millionaire of the same name/ seeks restitution for his ruined rug and enlists his bowling buddies to help get it.",0.7915,3,3,8,smoking and drinking
tt0409459,Watchmen,Zack Snyder,Jackie Earle Haley Patrick Wilson Carla Gugino Malin Akerman,Action/ Drama/ Mystery,162,18,In 1985 where former superheroes exist/ the murder of a colleague sends active vigilante Rorschach into his own sprawling investigation/ uncovering something that could completely change the course of history as we know it.,0.8432,3,3,7,smoking and drinking
tt0094898,Coming to America,John Landis,Eddie Murphy Paul Bates Garcelle Beauvais Feather,Comedy/ Romance,116,15,An extremely pampered African Prince travels to Queens/ New York/ and goes undercover to find a wife that he can respect for her intelligence and will.,0.7321,0,3,0,smoking and drinking
tt0066921,A Clockwork Orange,Stanley Kubrick,Malcolm McDowell Patrick Magee Michael Bates Warren Clarke,Crime/ Drama/ Sci-Fi,136,(Banned),In the future/ a sadistic gang leader is imprisoned and volunteers for a conduct-aversion experiment/ but it doesn't go as planned.,0.8146,3,3,4,smoking and drinking
tt3829266,The Predator,Shane Black,Boyd Holbrook Trevante Rhodes Jacob Tremblay Keegan-Michael Key,Action/ Adventure/ Sci-Fi,107,18,When a young boy accidentally triggers the universe's most lethal hunters' return to Earth/ only a ragtag crew of ex-soldiers and a disgruntled scientist can prevent the end of the human race.,0.8283,3,3,5,smoking and drinking
tt3833480,The Outpost,Rod Lurie,Scott Eastwood Caleb Landry Jones Orlando Bloom Jack Kesy,Action/ Drama/ History,123,15,A small team of U.S. soldiers battle against hundreds of Taliban fighters in Afghanistan.,0.7339,3,0,2,smoking
tt3605418,Nokeu nokeu,Eli Roth,Keanu Reeves Lorenza Izzo Ana de Armas Aaron Burns,Drama/ Thriller,99,18,A devoted father helps two stranded young women who knock on his door/ but his kind gesture turns into a dangerous seduction and a deadly game of cat and mouse.,0.742,3,3,1,smoking and drinking
tt0266697,Kill Bill: Vol. 1,Quentin Tarantino,Uma Thurman David Carradine Daryl Hannah Michael Madsen,Action/ Crime/ Drama,111,Limited,After awakening from a four-year coma/ a former assassin wreaks vengeance on the team of assassins who betrayed her.,0.8087,1,3,0,smoking and drinking
tt4439620,Redemption Day,Hicham Hajji,Gary Dourdan Serinda Swan Andy Garcia Brice Bexter,Action/ Thriller,99,R,When the love of his life is kidnapped and held for ransom by terrorists/ a war hero Brad Paxton races against the clock to rescue her in a daring and deadly operation that pits him against the most powerful and shadowy forces.,0.5427,0,0,0,no alcohol or smoking
tt0087843,Once Upon a Time in America,Sergio Leone,Robert De Niro James Woods Elizabeth McGovern Treat Williams,Crime/ Drama,229,18,A former Prohibition-era Jewish gangster returns to the Lower East Side of Manhattan over thirty years later/ where he once again must confront the ghosts and regrets of his old life.,0.8128,3,3,6,smoking and drinking
tt0086465,Trading Places,John Landis,Eddie Murphy Dan Aykroyd Ralph Bellamy Don Ameche,Comedy,116,18,A snobbish investor and a wily street con artist find their positions reversed as part of a bet by two callous millionaires.,0.7967,3,3,1,smoking and drinking
tt3315342,Logan,James Mangold,Hugh Jackman Patrick Stewart Dafne Keen Boyd Holbrook,Action/ Drama/ Sci-Fi,137,18,In a future where mutants are nearly extinct/ an elderly and weary Logan leads a quiet life. But when Laura/ a mutant child pursued by scientists/ comes to him for help/ he must get her to safety.,0.8381,3,3,5,smoking and drinking
tt0120663,Eyes Wide Shut,Stanley Kubrick,Tom Cruise Nicole Kidman Todd Field Sydney Pollack,Drama/ Mystery/ Thriller,159,(Banned),A New York City doctor embarks on a harrowing/ night-long odyssey of sexual and moral discovery after his wife reveals a painful secret to him.,0.762,3,3,1,smoking and drinking
tt5834262,Hotel Artemis,Drew Pearce,Jodie Foster Sofia Boutella Dave Bautista Sterling K. Brown,Action/ Crime/ Drama,94,15,Set in riot-torn/ near-future Los Angeles/ 'Hotel Artemis' follows the Nurse/ who runs a secret/ members-only emergency room for criminals.,0.7959,3,1,0,smoking and drinking
tt8106534,6 Underground,Michael Bay,Ryan Reynolds Mélanie Laurent Manuel Garcia-Rulfo Ben Hardy,Action/ Thriller,128,18,Meet a new kind of action hero. Six untraceable agents/ totally off the grid. They've buried their pasts so they can change the future.,0.8295,3,3,7,smoking and drinking
tt1489887,Booksmart,Olivia Wilde,Kaitlyn Dever Beanie Feldstein Jessica Williams Jason Sudeikis,Comedy,102,15,On the eve of their high school graduation/ two academic superstars and best friends realize they should have worked less and played more. Determined not to fall short of their peers/ the girls try to cram four years of fun into one night.,0.6933,0,1,4,drinking
tt0209144,Memento,Christopher Nolan,Guy Pearce Carrie-Anne Moss Joe Pantoliano Mark Boone Junior,Mystery/ Thriller,113,15,A man with short-term memory loss attempts to track down his wife's murderer.,0.8076,3,3,2,no alcohol or smoking
tt2980592,The Guest,Adam Wingard,Dan Stevens Sheila Kelley Maika Monroe Joel David Moore,Action/ Mystery/ Thriller,100,18,A soldier introduces himself to the Peterson family/ claiming to be a friend of their son who died in action. After the young man is welcomed into their home/ a series of accidental deaths seem to be connected to his presence.,0.8321,3,3,2,smoking and drinking
tt0117500,The Rock,Michael Bay,Sean Connery Nicolas Cage Ed Harris John Spencer,Action/ Adventure/ Thriller,136,15,A mild-mannered chemist and an ex-con must lead the counterstrike when a rogue group of military men/ led by a renegade general/ threaten a nerve gas attack from Alcatraz against San Francisco.,0.8053,3,3,4,smoking and drinking
tt0783233,Atonement,Joe Wright,Keira Knightley James McAvoy Brenda Blethyn Saoirse Ronan,Drama/ Mystery/ Romance,123,15,Thirteen-year-old fledgling writer Briony Tallis irrevocably changes the course of several lives when she accuses her older sister's lover of a crime he did not commit.,0.8263,3,0,0,smoking and drinking
tt0114814,The Usual Suspects,Bryan Singer,Kevin Spacey Gabriel Byrne Chazz Palminteri Stephen Baldwin,Crime/ Mystery/ Thriller,106,18,A sole survivor tells of the twisty events leading up to a horrific gun battle on a boat/ which began when five criminals met at a seemingly random police lineup.,0.8208,1,3,5,smoking and drinking
tt2106476,Jagten,Thomas Vinterberg,Mads Mikkelsen Thomas Bo Larsen Annika Wedderkopp Lasse Fogelstrøm,Drama,115,15,A teacher lives a lonely life/ all the while struggling over his son's custody. His life slowly gets better as he finds love and receives good news from his son/ but his new luck is about to be brutally shattered by an innocent little lie.,0.8115,3,3,2,smoking and drinking
tt0213847,Malèna,Giuseppe Tornatore,Monica Bellucci Giuseppe Sulfaro Luciano Federico Matilde Piana,Comedy/ Drama/ Romance,108,18,Amidst the war climate/ a teenage boy discovering himself becomes love-stricken by Malèna/ a sensual woman living in a small/ narrow-minded Italian town.,0.7573,3,3,0,no alcohol or smoking
tt5580390,The Shape of Water,Guillermo del Toro,Sally Hawkins Octavia Spencer Michael Shannon Doug Jones,Adventure/ Drama/ Fantasy,123,18,At a top secret research facility in the 1960s/ a lonely janitor forms a unique relationship with an amphibious creature that is being held in captivity.,0.8244,3,3,1,smoking and drinking
tt0454848,Inside Man,Spike Lee,Denzel Washington Clive Owen Jodie Foster Christopher Plummer,Crime/ Drama/ Mystery,129,15,A police detective/ a bank robber/ and a high-power broker enter high-stakes negotiations after the criminal's brilliant heist spirals into a hostage situation.,0.8298,3,3,0,smoking and drinking
tt0093058,Metal jaket,Stanley Kubrick,Matthew Modine R. Lee Ermey Vincent D'Onofrio Adam Baldwin,Drama/ War,116,18,A pragmatic U.S. Marine observes the dehumanizing effects the Vietnam War has on his fellow recruits from their brutal boot camp training to the bloody street fighting in Hue.,0.8216,3,1,7,smoking
tt0105236,Reservoir Dogs,Quentin Tarantino,Harvey Keitel Tim Roth Michael Madsen Chris Penn,Crime/ Drama/ Thriller,99,(Banned),When a simple jewelry heist goes horribly wrong/ the surviving criminals begin to suspect that one of them is a police informant.,0.8084,3,0,5,smoking and drinking
tt0112573,Braveheart,Mel Gibson,Mel Gibson Sophie Marceau Patrick McGoohan Angus Macfadyen,Biography/ Drama/ History,178,15,Scottish warrior William Wallace leads his countrymen in a rebellion to free his homeland from the tyranny of King Edward I of England.,0.8237,3,3,3,drinking
tt7040874,A Simple Favor,Paul Feig,Anna Kendrick Blake Lively Henry Golding Andrew Rannells,Comedy/ Crime/ Mystery,117,18,Stephanie is a single mother with a parenting vlog who befriends Emily/ a secretive upper-class woman who has a child at the same elementary school. When Emily goes missing/ Stephanie takes it upon herself to investigate.,0.8,1,3,6,drinking
tt10310140,Fatman,Eshom Nelms Ian Nelms,Mel Gibson Walton Goggins Marianne Jean-Baptiste Chance Hurstfield,Action/ Comedy/ Fantasy,100,R,A rowdy/ unorthodox Santa Claus is fighting to save his declining business. Meanwhile/ Billy/ a neglected and precocious 12 year old/ hires a hit man to kill Santa after receiving a lump of coal in his stocking.,0.7843,3,3,1,smoking and drinking
tt6857112,Us,Jordan Peele,Lupita Nyong'o Winston Duke Elisabeth Moss Tim Heidecker,Horror/ Mystery/ Thriller,116,15,A family's serene beach vacation turns to chaos when their doppelgängers appear and begin to terrorize them.,0.8135,3,1,3,drinking
tt0780504,Drive,Nicolas Winding Refn,Ryan Gosling Carey Mulligan Bryan Cranston Albert Brooks,Crime/ Drama,100,18,A mysterious Hollywood stuntman and mechanic moonlights as a getaway driver and finds himself in trouble when he helps out his neighbor.,0.8341,3,3,2,smoking and drinking
tt8046498,Don't Tell a Soul,Alex McAulay,Fionn Whitehead Jack Dylan Grazer Mena Suvari Rainn Wilson,Drama/ Thriller,83,R,Two thieving teenage brothers/ stealing money to help their sick mom/ match wits with a troubled security guard stuck at the bottom of a forgotten well.,0.75,3,3,1,smoking
tt0103772,Basic Instinct,Paul Verhoeven,Michael Douglas Sharon Stone George Dzundza Jeanne Tripplehorn,Drama/ Mystery/ Thriller,127,18,A violent police detective investigates a brutal murder that might involve a manipulative and seductive novelist.,0.8298,3,3,1,smoking and drinking
tt0120586,American History X,Tony Kaye,Edward Norton Edward Furlong Beverly D'Angelo Jennifer Lien,Drama,119,18,A former neo-nazi skinhead tries to prevent his younger brother from going down the same wrong path that he did.,0.8054,3,3,5,smoking and drinking
tt0095690,Mystic Pizza,Donald Petrie,Annabeth Gish Julia Roberts Lili Taylor Vincent D'Onofrio,Comedy/ Drama/ Romance,104,15,Three teenage girls come of age while working at a pizza parlor in the Connecticut town of Mystic.,0.7164,0,3,4,smoking and drinking
tt8613070,Portrait de la jeune fille en feu,Céline Sciamma,Noémie Merlant Adèle Haenel Luàna Bajrami Valeria Golino,Drama/ Romance,122,15,On an isolated island in Brittany at the end of the eighteenth century/ a female painter is obliged to paint a wedding portrait of a young woman.,0.7026,0,3,0,smoking and drinking
tt0090605,Aliens,James Cameron,Sigourney Weaver Michael Biehn Carrie Henn Paul Reiser,Action/ Adventure/ Sci-Fi,137,12,Fifty-seven years after surviving an apocalyptic attack aboard her space vessel by merciless space creatures/ Officer Ripley awakens from hyper-sleep and tries to warn anyone who will listen about the predators.,0.8062,3,3,5,smoking
tt9143112,Falling,Viggo Mortensen,Viggo Mortensen Lance Henriksen Sverrir Gudnason Laura Linney,Drama,112,R,John Peterson lives with his partner Eric and their adopted daughter in Southern California. When he is visited by his aging father Willis from Los Angeles who is searching for a place to retire/ their two very different worlds collide.,0.7986,1,3,1,drinking
tt9777644,Da 5 Bloods,Spike Lee,Delroy Lindo Jonathan Majors Clarke Peters Norm Lewis,Adventure/ Drama/ War,154,18,Four African-American vets battle the forces of man and nature when they return to Vietnam seeking the remains of their fallen squad leader and the gold fortune he helped them hide.,0.8075,3,3,3,smoking and drinking
tt8629748,Spenser Confidential,Peter Berg,Mark Wahlberg Winston Duke Alan Arkin Iliza Shlesinger,Action/ Comedy/ Crime,111,18,When two Boston police officers are murdered/ ex-cop Spenser teams up with his no-nonsense roommate/ Hawk/ to take down criminals.,0.8273,3,0,8,drinking
tt6146586,John Wick: Chapter 3 - Parabellum,Chad Stahelski,Keanu Reeves Halle Berry Ian McShane Laurence Fishburne,Action/ Crime/ Thriller,130,18,John Wick is on the run after killing a member of the international assassins' guild/ and with a $14 million price tag on his head/ he is the target of hit men and women everywhere.,0.8346,3,0,3,drinking
tt0060196,Il buono il brutto il cattivo,Sergio Leone,Clint Eastwood Eli Wallach Lee Van Cleef Aldo Giuffrè,Western,161,12,A bounty hunting scam joins two men in an uneasy alliance against a third in a race to find a fortune in gold buried in a remote cemetery.,0.8174,3,3,6,smoking and drinking
tt10342730,Spiral: From the Book of Saw,None,None,Crime/ Horror/ Mystery,,R,Director:Darren Lynn Bousman|     Stars:Morgan David Jones/ Samuel L. Jackson/ Ali Johnson/ Dan Petronijevic,0.5427,0,0,0,no alcohol or smoking
tt0295700,Wrong Turn,Rob Schmidt,Eliza Dushku Jeremy Sisto Emmanuelle Chriqui Desmond Harrington,Horror/ Thriller,84,18,Chris and a group of five friends are left stranded deep in the middle of the woods after their cars collide. As they venture deeper into the woods/ they face an uncertain and bloodcurdling fate.,0.7961,1,3,0,smoking
tt4649466,Kingsman: The Golden Circle,Matthew Vaughn,Taron Egerton Colin Firth Mark Strong Channing Tatum,Action/ Adventure/ Comedy,141,18,After the Kingsman's headquarters are destroyed and the world is held hostage/ an allied spy organisation in the United States is discovered. These two elite secret organisations must band together to defeat a common enemy.,0.8251,3,1,0,drinking
tt0102685,Point Break,Kathryn Bigelow,Patrick Swayze Keanu Reeves Gary Busey Lori Petty,Action/ Crime/ Thriller,122,15,An F.B.I. Agent goes undercover to catch a gang of surfers who may be bank robbers.,0.8162,3,3,7,drinking
tt0388795,Brokeback Mountain,Ang Lee,Jake Gyllenhaal Heath Ledger Michelle Williams Randy Quaid,Drama/ Romance,134,15,The story of a forbidden and secretive relationship between two cowboys/ and their lives over the years.,0.8288,1,3,6,smoking and drinking
tt0364569,Oldeuboi,Chan-wook Park,Choi Min-sik Yoo Ji-Tae Kang Hye-jeong Kim Byeong-Ok,Action/ Drama/ Mystery,120,18,After being kidnapped and imprisoned for fifteen years/ Oh Dae-Su is released/ only to find that he must find his captor in five days.,0.8498,3,3,6,smoking and drinking
tt6079516,I See You,Adam Randall,Helen Hunt Jon Tenney Owen Teague Judah Lewis,Crime/ Drama/ Horror,98,R,Strange occurrences plague a small town detective and his family as he investigates the disappearance of a young boy.,0.5427,0,3,1,no alcohol or smoking
tt0086250,Scarface,Brian De Palma,Al Pacino Michelle Pfeiffer Steven Bauer Mary Elizabeth Mastrantonio,Crime/ Drama,170,18,In 1980 Miami/ a determined Cuban immigrant takes over a drug cartel and succumbs to greed.,0.8454,3,3,9,smoking and drinking
tt3464902,The Lobster,Yorgos Lanthimos,Colin Farrell Rachel Weisz Jessica Barden Olivia Colman,Comedy/ Drama/ Romance,119,18,In a dystopian near future/ single people/ according to the laws of The City/ are taken to The Hotel/ where they are obliged to find a romantic partner in forty-five days or are transformed into beasts and sent off into The Woods.,0.7694,3,3,0,smoking and drinking
tt7945440,Between Earth and Sky,Veena Sud,Peter Sarsgaard Mireille Enos Joey King Cas Anvar,Crime/ Drama/ Horror,97,R,A father and daughter are on their way to dance camp when they spot the girl's best friend on the side of the road. When they stop to offer the friend a ride/ their good intentions soon result in terrible consequences.,0.7782,1,3,2,no alcohol or smoking
tt0470752,Ex Machina,Alex Garland,Alicia Vikander Domhnall Gleeson Oscar Isaac Sonoya Mizuno,Drama/ Sci-Fi/ Thriller,108,18,A young programmer is selected to participate in a ground-breaking experiment in synthetic intelligence by evaluating the human qualities of a highly advanced humanoid A.I.,0.7722,3,3,3,drinking
tt6212478,American Animals,Bart Layton,Spencer Reinhard Warren Lipka Eric Borsuk Chas Allen,Biography/ Crime/ Drama,116,R,Four young men mistake their lives for a movie and attempt one of the most audacious heists in U.S. history.,0.7284,3,3,1,smoking and drinking
tt0387808,Idiocracy,Mike Judge,Luke Wilson Maya Rudolph Dax Shepard Terry Crews,Adventure/ Comedy/ Sci-Fi,84,15,"Private Joe Bauers/ the definition of ""average American""/ is selected by the Pentagon to be the guinea pig for a top-secret hibernation program. Forgotten/ he awakes five centuries in the future. He discovers a society so incredibly dumbed down that he's easily the most intelligent person alive.",0.7994,3,3,1,smoking and drinking
tt0077975,National Lampoon's Animal House,John Landis,John Belushi Karen Allen Tom Hulce Stephen Furst,Comedy,109,18,At a 1962 college/ Dean Vernon Wormer is determined to expel the entire Delta Tau Chi Fraternity/ but those troublemakers have other plans for him.,0.7903,1,3,3,smoking and drinking
tt0455944,The Equalizer,Antoine Fuqua,Denzel Washington Marton Csokas Chloë Grace Moretz David Harbour,Action/ Crime/ Thriller,132,18,A man who believes he has put his mysterious past behind him cannot stand idly by when he meets a young girl under the control of ultra-violent Russian gangsters.,0.8455,1,3,6,smoking and drinking
tt1780967,Seberg,Benedict Andrews,Kristen Stewart Yvan Attal Gabriel Sky Jack O'Connell,Biography/ Drama/ Thriller,102,R,Inspired by real events in the life of French New Wave icon Jean Seberg. In the late 1960s/ Hoover's FBI targeted her because of her political and romantic involvement with civil rights activist Hakim Jamal.,0.5427,0,3,1,smoking
tt0332452,Troy,Wolfgang Petersen,Brad Pitt Eric Bana Orlando Bloom Julian Glover,Drama/ History,163,15,An adaptation of Homer's great epic/ the film follows the assault on Troy by the united Greek forces and chronicles the fates of the men involved.,0.837,3,3,1,no alcohol or smoking
tt0100802,Total Recall,Paul Verhoeven,Arnold Schwarzenegger Sharon Stone Michael Ironside Rachel Ticotin,Action/ Sci-Fi/ Thriller,113,15,When a man goes in to have virtual vacation memories of the planet Mars implanted in his mind/ an unexpected and harrowing series of events forces him to go to the planet for real - or is he?,0.8358,3,3,6,no alcohol or smoking
tt0120201,Starship Troopers,Paul Verhoeven,Casper Van Dien Denise Richards Dina Meyer Jake Busey,Action/ Adventure/ Sci-Fi,129,18,Humans in a fascist/ militaristic future wage war with giant alien bugs.,0.8251,3,3,0,drinking
tt0338013,Eternal Sunshine of the Spotless Mind,Michel Gondry,Jim Carrey Kate Winslet Tom Wilkinson Gerry Robert Byrne,Drama/ Romance/ Sci-Fi,108,15,When their relationship turns sour/ a couple undergoes a medical procedure to have each other erased from their memories.,0.7928,3,3,7,smoking and drinking
tt12885852,Batman: Soul of the Dragon,Sam Liu,David Giuntoli Mark Dacascos Kelly Hu Michael Jai White,Animation/ Action/ Adventure,83,R,In the 1970s/ a missing teacher of martial arts is the subject of a quest by his devoted and brilliant but distant students/ who include Batman.,0.7402,3,0,0,drinking
tt0416449,300,Zack Snyder,Gerard Butler Lena Headey David Wenham Dominic West,Action/ Drama,117,18,King Leonidas of Sparta and a force of 300 men fight the Persians at Thermopylae in 480 B.C.,0.8169,0,3,1,no alcohol or smoking
tt1895587,Spotlight,Tom McCarthy,Mark Ruffalo Michael Keaton Rachel McAdams Liev Schreiber,Biography/ Crime/ Drama,129,15,The true story of how the Boston Globe uncovered the massive scandal of child molestation and cover-up within the local Catholic Archdiocese/ shaking the entire Catholic Church to its core.,0.7417,3,3,5,drinking
tt0253474,The Pianist,Roman Polanski,Adrien Brody Thomas Kretschmann Frank Finlay Emilia Fox,Biography/ Drama/ Music,150,12,A Polish Jewish musician struggles to survive the destruction of the Warsaw ghetto of World War II.,0.8441,3,3,0,smoking and drinking
tt1800241,American Hustle,David O. Russell,Christian Bale Amy Adams Bradley Cooper Jennifer Lawrence,Crime/ Drama,138,18,A con man/ Irving Rosenfeld/ along with his seductive partner Sydney Prosser/ is forced to work for a wild F.B.I. Agent/ Richie DiMaso/ who pushes them into a world of Jersey powerbrokers and the Mafia.,0.8085,1,3,4,smoking
tt4209788,Molly's Game,Aaron Sorkin,Jessica Chastain Idris Elba Kevin Costner Michael Cera,Biography/ Crime/ Drama,140,15,The true story of Molly Bloom/ an Olympic-class skier who ran the world's most exclusive high-stakes poker game and became an FBI target.,0.7747,3,3,0,smoking and drinking
tt1790885,Zero Dark Thirty,Kathryn Bigelow,Jessica Chastain Joel Edgerton Chris Pratt Mark Strong,Drama/ History/ Thriller,157,18,A chronicle of the decade-long hunt for al-Qaeda terrorist leader Osama bin Laden after the September 2001 attacks/ and his death at the hands of the Navy S.E.A.L.s Team 6 in May 2011.,0.822,3,3,5,smoking and drinking
tt0080455,The Blues Brothers,John Landis,John Belushi Dan Aykroyd Cab Calloway John Candy,Action/ Adventure/ Comedy,133,12,Jake Blues/ just released from prison/ puts together his old band to save the Catholic home where he and his brother Elwood were raised.,0.762,3,3,2,smoking and drinking
tt0119488,L.A. Confidential,Curtis Hanson,Kevin Spacey Russell Crowe Guy Pearce Kim Basinger,Crime/ Drama/ Mystery,138,18,As corruption grows in 1950s Los Angeles/ three policemen - one strait-laced/ one brutal/ and one sleazy - investigate a series of murders with their own brand of justice.,0.8411,3,3,6,smoking and drinking
tt5460858,The White Crow,Ralph Fiennes,Oleg Ivenko Ralph Fiennes Louis Hofmann Adèle Exarchopoulos,Biography/ Drama,127,15,The story of Rudolf Nureyev's defection to the West.,0.5427,0,3,0,smoking and drinking
tt4218572,Widows,Steve McQueen,Viola Davis Michelle Rodriguez Elizabeth Debicki,Crime/ Drama/ Thriller,129,15,Four women with nothing in common except a debt left behind by their dead husbands' criminal activities take fate into their own hands and conspire to forge a future on their own terms.,0.8312,3,3,5,smoking and drinking
tt2854926,Tag,Jeff Tomsic,Jeremy Renner Ed Helms Jake Johnson Jon Hamm,Action/ Comedy,100,15,A small group of former classmates organize an elaborate/ annual game of tag that requires some to travel all over the country.,0.8358,3,3,3,smoking and drinking
tt3799694,The Nice Guys,Shane Black,Russell Crowe Ryan Gosling Angourie Rice Matt Bomer,Action/ Comedy/ Crime,116,18,In 1970s Los Angeles/ a mismatched pair of private eyes investigate a missing girl and the mysterious death of a porn star.,0.8364,3,3,5,smoking and drinking
tt5503686,Hustlers,Lorene Scafaria,Constance Wu Jennifer Lopez Julia Stiles Mette Towley,Comedy/ Crime/ Drama,110,18,Inspired by the viral New York Magazine article/ Hustlers follows a crew of savvy former strip club employees who band together to turn the tables on their Wall Street clients.,0.7707,1,3,3,drinking
tt9624766,Jiu Jitsu,Dimitri Logothetis,Alain Moussi Nicolas Cage Raymond Pinharry Mary Makariou,Action/ Comedy/ Fantasy,102,R,Every six years/ an ancient order of jiu-jitsu fighters joins forces to battle a vicious race of alien invaders. But when a celebrated war hero goes down in defeat/ the fate of the planet and mankind hangs in the balance.,0.7896,1,1,1,drinking
tt7349950,It Chapter Two,Andy Muschietti,Jessica Chastain James McAvoy Bill Hader Isaiah Mustafa,Drama/ Fantasy/ Horror,169,15,Twenty-seven years after their first encounter with the terrifying Pennywise/ the Losers Club have grown up and moved away/ until a devastating phone call brings them back.,0.792,3,3,6,smoking and drinking
tt1723121,We're the Millers,Rawson Marshall Thurber,Jason Sudeikis Jennifer Aniston Emma Roberts Ed Helms,Comedy/ Crime,110,18,A veteran pot dealer creates a fake family as part of his plan to move a huge shipment of weed into the U.S. from Mexico.,0.8124,3,3,4,smoking and drinking
tt0385887,Motherless Brooklyn,Edward Norton,Edward Norton Gugu Mbatha-Raw Alec Baldwin Willem Dafoe,Crime/ Drama/ Mystery,144,15,In 1950s New York/ a lonely private detective afflicted with Tourette's Syndrome ventures to solve the murder of his mentor and only friend.,0.8188,3,3,0,smoking and drinking
tt13143964,Borat Subsequent Moviefilm: Delivery of Prodigious Bribe to American Regime for Make Benefit Once Glorious Nation of Kazakhstan,Jason Woliner,Sacha Baron Cohen Maria Bakalova Tom Hanks Dani Popescu,Comedy,95,R,Follow-up film to the 2006 comedy centering on the real-life adventures of a fictional Kazakh television journalist named Borat.,0.7664,0,3,2,drinking
tt2975590,Batman v Superman: Dawn of Justice,Zack Snyder,Ben Affleck Henry Cavill Amy Adams Jesse Eisenberg,Action/ Adventure/ Sci-Fi,152,12,Fearing that the actions of Superman are left unchecked/ Batman takes on the Man of Steel/ while the world wrestles with what kind of a hero it really needs.,0.8335,3,3,5,drinking
